"No.","Time","Source","Destination","Protocol","Length","Info","Delta"
"17540","8.191390312","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000007c000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00006e00000000000000010000001c000000ffffffffffffffffffffffff"
"17547","8.192567694","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000007c000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00006e00000000000000010000001c000000ffffffffffffffffffffffff"
"17562","8.217044628","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000007c000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00006e00000000000000010000001c000000ffffffffffffffffffffffff"
"17663","8.242305912","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000007d000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00006f00000000000000010000001c000000ffffffffffffffffffffffff"
"17767","8.267988462","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000007d000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"17844","8.319434666","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000007e000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007000000000000000010000001c000000ffffffffffffffffffffffff"
"17920","8.345277438","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000007f000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"17922","8.371262970","192.168.169.2","192.168.169.1","UDP","258","43880  >  8800 Len=132","ef02840002020001020000007f000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007100000000000000010000001c000000ffffffffffffffffffffffff72000000000000000300000010000000"
"17980","8.398027032","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000080000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18074","8.422441669","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000080000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18162","8.448664907","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000081000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007200000000000000010000001c000000ffffffffffffffffffffffff"
"18216","8.473969628","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000081000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18267","8.500587972","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000082000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007300000000000000010000001c000000ffffffffffffffffffffffff"
"18457","8.571271218","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000082000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18458","8.571272076","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000083000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18460","8.576549923","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000083000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007400000000000000000000001c000000ffffffffffff7f01e0ffffff"
"18492","8.602436623","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000084000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18685","8.671124486","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000084000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007400000000000000010000001c000000ffffffffffffffffffffffff"
"18688","8.671320032","192.168.169.2","192.168.169.1","UDP","270","43880  >  8800 Len=144","ef029000020200010200000085000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007500000000000000000000001c000000ffffff0700000000e0ffffff7400000000000000010000001c000000ffffffffffffffffffffffff"
"18705","8.674961172","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000084000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007400000000000000010000001c000000ffffffffffffffffffffffff"
"18708","8.674982547","192.168.169.2","192.168.169.1","UDP","270","43880  >  8800 Len=144","ef029000020200010200000085000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007500000000000000000000001c000000ffffff0700000000e0ffffff7400000000000000010000001c000000ffffffffffffffffffffffff"
"18710","8.679877847","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000085000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007400000000000000010000001c000000ffffffffffffffffffffffff"
"18767","8.706355093","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000086000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18780","8.708769528","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000086000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"18868","8.731495306","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000086000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007500000000000000010000001c000000ffffffffffffffffffffffff"
"18998","8.764530882","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000087000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"19048","8.783789281","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000087000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007600000000000000010000001c000000ffffffffffffffffffffffff"
"19096","8.809665037","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000088000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"19101","8.810892799","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef025800020200010000000088000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"19191","8.837362126","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000088000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007700000000000000010000001c000000ffffffffffffffffffffffff"
"19198","8.838558907","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000088000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007700000000000000010000001c000000ffffffffffffffffffffffff"
"19292","8.863811300","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef027400020200010100000089000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007800000000000000010000001c000000ffffffffffffffffffffffff"
"19411","8.916144313","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000008a000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"19430","8.920435152","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000008a000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"19519","8.943559765","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000008a000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007900000000000000010000001c000000ffffffffffffffffffffffff"
"19609","8.968398457","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000008b000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007a00000000000000010000001c000000ffffffffffffffffffffffff"
"19665","8.994923381","192.168.169.2","192.168.169.1","UDP","214","43880  >  8800 Len=88","ef02580002020001000000008b000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d0000"
"19739","9.022632101","192.168.169.2","192.168.169.1","UDP","242","43880  >  8800 Len=116","ef02740002020001010000008c000000140066148080808000020000000000000000000002990000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324b142d00007b00000000000000010000001c000000ffffffffffffffffffffffff"
